Country_Code;Name;Year_Week;Weekly_Tests;Weekly_Cases;Weekly_Deaths;Weekly_Hospitalizations;Weekly_ICUs;New_Hospitalizations_per_100k;New_ICUs_per_100k;Testing_Rate;Positivity_Rate;Deaths_Per_Million
LUX;Λουξεμβούργο;2020-43;60469;3258;10;69,0491;;11,028311250453;;9,66;5,39;16,0
LUX;Λουξεμβούργο;2020-44;76647;4432;10;123,302;;19,6934129472374;;12,24;5,78;16,0
LUX;Λουξεμβούργο;2020-45;68492;3929;29;95,6824;;15,2820884470562;;10,94;5,74;46,0
LUX;Λουξεμβούργο;2020-46;67705;3791;29;97,6552;;15,597183054212;;10,81;5,6;46,0
LUX;Λουξεμβούργο;2020-47;69662;3839;35;104,5601;;16,7000141792573;;11,13;5,51;55,0
LUX;Λουξεμβούργο;2020-48;69532;3560;46;95,6824;;15,2820884470562;;11,11;5,12;72,0
LUX;Λουξεμβούργο;2020-49;69941;3815;34;90,7503;;14,4943519291667;;11,17;5,45;54,0
LUX;Λουξεμβούργο;2020-50;70276;3429;47;119,3564;;19,0632237329258;;11,22;4,88;74,0
LUX;Λουξεμβούργο;2020-51;78255;2706;37;83,8454;;13,3915208041214;;12,5;3,46;58,0
LUX;Λουξεμβούργο;2020-52;49873;1309;41;73,9812;;11,8160477683424;;7,97;2,62;65,0
LUX;Λουξεμβούργο;2020-53;33945;1166;27;46,3616;;7,40472326816127;;5,42;3,43;43,0
LUX;Λουξεμβούργο;2021-01;63187;1062;30;35,511;;5,67170292880437;;10,09;1,68;47,0
LUX;Λουξεμβούργο;2021-02;51279;883;28;30,5789;;4,88396641091488;;8,19;1,72;44,0
LUX;Λουξεμβούργο;2021-03;44412;856;15;21,7012;;3,46604067871378;;7,09;1,93;24,0
LUX;Λουξεμβούργο;2021-04;51321;1042;23;40,4431;;6,45943944669387;;8,2;2,03;36,0
LUX;Λουξεμβούργο;2021-05;61386;1231;21;29,5925;;4,72641910733698;;9,8;2,01;33,0
LUX;Λουξεμβούργο;2021-06;70268;1192;18;48,3344;;7,71981787531706;;11,22;1,7;28,0
LUX;Λουξεμβούργο;2021-07;60251;1329;21;51,2936;;8,19245978605076;;9,62;2,21;33,0
LUX;Λουξεμβούργο;2021-08;63445;1406;25;63,1306;;10,0830274289856;;10,13;2,22;39,0
LUX;Λουξεμβούργο;2021-09;60574;1281;38;76,9405;;12,2886896790761;;9,67;2,11;60,0
LUX;Λουξεμβούργο;2021-10;62517;1335;31;69,0491;;11,028311250453;;9,99;2,14;49,0
LUX;Λουξεμβούργο;2021-11;63501;1648;33;75,9541;;12,1311423754982;;10,14;2,6;52,0
LUX;Λουξεμβούργο;2021-12;67052;1772;29;81,8726;;13,0764261969656;;10,71;2,64;46,0
LUX;Λουξεμβούργο;2021-13;79883;1654;22;77,9269;;12,446236982654;;12,76;2,07;35,0
LUX;Λουξεμβούργο;2021-14;54615;1377;15;69,0491;;11,028311250453;;8,72;2,52;24,0
LUX;Λουξεμβούργο;2021-15;60353;1341;14;54,2529;;8,66510169678446;;9,64;2,22;22,0
LUX;Λουξεμβούργο;2021-16;53986;1296;6;51,2936;;8,19245978605076;;8,62;2,4;9,0
LUX;Λουξεμβούργο;2021-17;50899;1173;11;51,2936;;8,19245978605076;;8,13;2,3;17,0
LUX;Λουξεμβούργο;2021-18;53418;998;9;44,3887;;7,08962866100547;;8,53;1,87;14,0
LUX;Λουξεμβούργο;2021-19;49715;778;5;23,674;;3,78113528586958;;7,94;1,56;8,0
LUX;Λουξεμβούργο;2021-20;72120;560;12;7,8913;;1,26037842862319;;11,52;0,78;19,0
LUX;Λουξεμβούργο;2021-21;44490;410;4;10,8506;;1,73302033935689;;7,11;0,92;6,0
LUX;Λουξεμβούργο;2021-22;47273;360;2;5,9185;;0,945283821467396;;7,55;0,76;3,0
LUX;Λουξεμβούργο;2021-23;45745;228;2;7,8913;;1,26037842862319;;7,31;0,5;3,0
LUX;Λουξεμβούργο;2021-24;46380;121;5;0,9864;;0,157547303577899;;7,41;0,26;8,0
LUX;Λουξεμβούργο;2021-25;39181;137;0;3,9457;;0,630189214311597;;6,26;0,35;0,0
LUX;Λουξεμβούργο;2021-26;35372;881;2;1,9728;;0,315094607155799;;5,65;2,49;3,0
LUX;Λουξεμβούργο;2021-27;43284;919;1;12,8234;;2,04811494651269;;6,91;2,12;2,0
LUX;Λουξεμβούργο;2021-28;49872;791;7;18,7419;;2,99339876798009;;7,97;1,59;11,0
LUX;Λουξεμβούργο;2021-29;43736;644;3;14,7962;;2,36320955366849;;6,99;1,47;5,0
LUX;Λουξεμβούργο;2021-30;46244;511;0;8,8777;;1,41792573220109;;7,39;1,11;0,0
LUX;Λουξεμβούργο;2021-31;36024;491;3;6,9049;;1,10283112504529;;5,75;1,36;5,0
LUX;Λουξεμβούργο;2021-32;29243;369;3;14,7962;;2,36320955366849;;4,67;1,26;5,0
LUX;Λουξεμβούργο;2021-33;28107;501;1;13,8098;;2,20566225009059;;4,49;1,78;2,0
LUX;Λουξεμβούργο;2021-34;27349;625;0;30,5789;;4,88396641091488;;4,37;2,29;0,0
LUX;Λουξεμβούργο;2021-35;29057;635;2;21,7012;;3,46604067871378;;4,64;2,19;3,0
LUX;Λουξεμβούργο;2021-36;29633;608;3;15,7827;;2,52075685724639;;4,73;2,05;5,0
LUX;Λουξεμβούργο;2021-37;28992;587;1;13,8098;;2,20566225009059;;4,63;2,02;2,0
LUX;Λουξεμβούργο;2021-38;13131;632;1;7,8913;;1,26037842862319;;2,1;4,81;2,0
LUX;Λουξεμβούργο;2021-39;14615;642;1;9,8642;;1,57547303577899;;2,33;4,39;2,0
LUX;Λουξεμβούργο;2021-40;15544;754;2;11,837;;1,89056764293479;;2,48;4,85;3,0
LUX;Λουξεμβούργο;2021-41;16481;865;2;6,9049;;1,10283112504529;;2,63;5,25;3,0
LUX;Λουξεμβούργο;2021-42;16736;1043;1;17,7555;;2,83585146440219;;2,67;6,23;2,0
LUX;Λουξεμβούργο;2021-43;20631;1187;2;24,6604;;3,93868258944748;;3,3;5,75;3,0
LUX;Λουξεμβούργο;2021-44;17316;1308;6;21,7012;;3,46604067871378;;2,77;7,55;9,0
LUX;Λουξεμβούργο;2021-45;18904;1552;7;19,7283;;3,15094607155799;;3,02;8,21;11,0
LUX;Λουξεμβούργο;2021-46;23542;2000;3;25,6468;;4,09622989302538;;3,76;8,5;5,0
LUX;Λουξεμβούργο;2021-47;27439;2524;9;40,4431;;6,45943944669387;;4,38;9,2;14,0
LUX;Λουξεμβούργο;2021-48;30268;2844;7;45,3751;;7,24717596458337;;4,83;9,4;11,0
LUX;Λουξεμβούργο;2021-49;30505;2708;10;52,2801;;8,35000708962866;;4,87;8,88;16,0
LUX;Λουξεμβούργο;2021-50;30921;2880;10;37,4838;;5,98679753596017;;4,94;9,31;16,0
LUX;Λουξεμβούργο;2021-51;25070;2899;8;30,5789;;4,88396641091488;;4;11,56;13,0
LUX;Λουξεμβούργο;2021-52;23008;6463;7;35,511;;5,67170292880437;;3,67;28,09;11,0
LUX;Λουξεμβούργο;2022-01;36209;12137;13;32,5517;;5,19906101807068;;5,78;33,52;20,0
LUX;Λουξεμβούργο;2022-02;37818;13095;10;32,5517;;5,19906101807068;;6,04;34,63;16,0
LUX;Λουξεμβούργο;2022-03;42151;17907;9;36,4974;;5,82925023238227;;6,73;42,48;14,0
LUX;Λουξεμβούργο;2022-04;39136;17203;6;50,3072;;8,03491248247286;;6,25;43,96;9,0
LUX;Λουξεμβούργο;2022-05;32224;12456;17;38,4702;;6,14434483953807;;5,15;38,65;27,0
LUX;Λουξεμβούργο;2022-06;24327;6584;19;33,5382;;5,35660832164858;;3,89;27,06;30,0
LUX;Λουξεμβούργο;2022-07;15271;4085;21;18,7419;;2,99339876798009;;2,44;26,75;33,0
LUX;Λουξεμβούργο;2022-08;17551;5429;17;11,837;;1,89056764293479;;2,8;30,93;27,0
LUX;Λουξεμβούργο;2022-09;17166;5534;14;19,7283;;3,15094607155799;;2,74;32,24;22,0
LUX;Λουξεμβούργο;2022-10;17853;6737;13;25,6468;;4,09622989302538;;2,85;37,74;20,0
LUX;Λουξεμβούργο;2022-11;20228;8787;19;18,7419;;2,99339876798009;;3,23;43,44;30,0
LUX;Λουξεμβούργο;2022-12;24603;10825;22;14,7962;;2,36320955366849;;3,93;44;35,0
LUX;Λουξεμβούργο;2022-13;22273;9317;15;20,7147;;3,30849337513588;;3,56;41,83;24,0
LUX;Λουξεμβούργο;2022-14;17789;6929;15;16,7691;;2,67830416082429;;2,84;38,95;24,0
LUX;Λουξεμβούργο;2022-15;15337;6171;14;19,7283;;3,15094607155799;;2,45;40,24;22,0
LUX;Λουξεμβούργο;2022-16;12910;4959;27;17,7555;;2,83585146440219;;2,06;38,41;43,0
LUX;Λουξεμβούργο;2022-17;12847;4249;25;1,9728;;0,315094607155799;;2,05;33,07;39,0
LUX;Λουξεμβούργο;2022-18;10763;3902;9;1,9728;;0,315094607155799;;1,72;36,25;14,0
LUX;Λουξεμβούργο;2022-19;9721;3170;5;6,9049;;1,10283112504529;;1,55;32,61;8,0
LUX;Λουξεμβούργο;2022-20;9178;2247;6;5,9185;;0,945283821467396;;1,47;24,48;9,0
LUX;Λουξεμβούργο;2022-21;6301;1397;1;6,9049;;1,10283112504529;;1,01;22,17;2,0
LUX;Λουξεμβούργο;2022-22;8209;2394;2;2,9592;;0,472641910733698;;1,31;29,16;3,0
LUX;Λουξεμβούργο;2022-23;9289;3480;0;7,8913;;1,26037842862319;;1,48;37,46;0,0
LUX;Λουξεμβούργο;2022-24;11336;4866;0;18,7419;;2,99339876798009;;1,81;42,93;0,0
LVA;Λεττονία;2020-01;;0;0;;;;;;;0,0
LVA;Λεττονία;2020-02;;0;0;;;;;;;0,0
LVA;Λεττονία;2020-03;;0;0;;;;;;;0,0
LVA;Λεττονία;2020-04;;0;0;;;;;;;0,0
LVA;Λεττονία;2020-05;;0;0;;;;;;;0,0
LVA;Λεττονία;2020-06;;0;0;;;;;;;0,0
LVA;Λεττονία;2020-07;4;0;0;;;;;0;0;0,0
LVA;Λεττονία;2020-08;6;0;0;;;;;0;0;0,0
LVA;Λεττονία;2020-09;116;0;0;;;;;0,01;0;0,0
LVA;Λεττονία;2020-10;217;3;0;3,0229;;0,158459938422468;;0,01;1,38;0,0
LVA;Λεττονία;2020-11;1010;27;0;6,0458;;0,316919876844936;;0,05;2,67;0,0
LVA;Λεττονία;2020-12;5220;106;0;16,1221;;0,845119671586496;;0,27;2,03;0,0
LVA;Λεττονία;2020-13;7232;211;0;29,2214;3,0229;1,53177940475052;0,158459938422468;0,38;2,92;0,0
LVA;Λεττονία;2020-14;6875;187;2;28,2137;4,0305;1,47895942527637;0,211279917896624;0,36;2,72;1,0
LVA;Λεττονία;2020-15;7534;118;5;25,1908;;1,3204994868539;;0,39;1,57;3,0
LVA;Λεττονία;2020-16;7667;76;1;18,1374;3,0229;0,950759630534808;0,158459938422468;0,4;0,99;1,0
LVA;Λεττονία;2020-17;11736;85;5;14,1069;4,0305;0,739479712638184;0,211279917896624;0,62;0,72;3,0
LVA;Λεττονία;2020-18;16628;67;3;9,0687;2,0153;0,475379815267404;0,105639958948312;0,87;0,4;2,0
LVA;Λεττονία;2020-19;12347;60;2;10,0763;;0,52819979474156;;0,65;0,49;1,0
LVA;Λεττονία;2020-20;11813;68;2;10,0763;1,0076;0,52819979474156;0,052819979474156;0,62;0,58;1,0
LVA;Λεττονία;2020-21;10644;39;3;8,0611;;0,422559835793248;;0,56;0,37;2,0
LVA;Λεττονία;2020-22;10022;19;2;4,0305;1,0076;0,211279917896624;0,052819979474156;0,53;0,19;1,0
LVA;Λεττονία;2020-23;8589;22;0;3,0229;2,0153;0,158459938422468;0,105639958948312;0,45;0,26;0,0
LVA;Λεττονία;2020-24;9790;9;3;3,0229;;0,158459938422468;;0,51;0,09;2,0
LVA;Λεττονία;2020-25;10411;14;2;4,0305;;0,211279917896624;;0,55;0,13;1,0
LVA;Λεττονία;2020-26;10055;5;0;2,0153;;0,105639958948312;;0,53;0,05;0,0
LVA;Λεττονία;2020-27;9011;8;0;1,0076;;0,052819979474156;;0,47;0,09;0,0
LVA;Λεττονία;2020-28;11121;49;1;1,0076;;0,052819979474156;;0,58;0,44;1,0
LVA;Λεττονία;2020-29;11981;19;0;1,0076;;0,052819979474156;;0,63;0,16;0,0
LVA;Λεττονία;2020-30;10142;27;0;1,0076;;0,052819979474156;;0,53;0,27;0,0
LVA;Λεττονία;2020-31;10240;24;1;2,0153;;0,105639958948312;;0,54;0,23;1,0
LVA;Λεττονία;2020-32;12224;47;0;5,0382;;0,26409989737078;;0,64;0,38;0,0
LVA;Λεττονία;2020-33;12102;32;0;2,0153;;0,105639958948312;;0,63;0,26;0,0
LVA;Λεττονία;2020-34;11841;15;1;5,0382;;0,26409989737078;;0,62;0,13;1,0
LVA;Λεττονία;2020-35;13232;56;1;4,0305;;0,211279917896624;;0,69;0,42;1,0
LVA;Λεττονία;2020-36;13549;35;1;5,0382;;0,26409989737078;;0,71;0,26;1,0
LVA;Λεττονία;2020-37;14409;46;0;6,0458;;0,316919876844936;;0,76;0,32;0,0
LVA;Λεττονία;2020-38;16575;51;1;7,0534;;0,369739856319092;;0,87;0,31;1,0
LVA;Λεττονία;2020-39;15590;151;0;6,0458;;0,316919876844936;;0,82;0,97;0,0
LVA;Λεττονία;2020-40;23997;410;3;26,1985;4,0305;1,37331946632806;0,211279917896624;1,26;1,71;2,0
LVA;Λεττονία;2020-41;27014;584;1;49,374;3,0229;2,58817899423364;0,158459938422468;1,42;2,16;1,0
LVA;Λεττονία;2020-42;29128;780;4;52,3969;6,0458;2,74663893265611;0,316919876844936;1,53;2,68;2,0
LVA;Λεττονία;2020-43;33024;1228;16;124,9466;8,0611;6,54967745479534;0,422559835793248;1,73;3,72;8,0
LVA;Λεττονία;2020-44;;1458;20;197,4962;19,145;10,3527159769346;1,00357961000896;;;11,0
LVA;Λεττονία;2020-45;;1959;25;218,6565;22,1679;11,4619355458919;1,16203954843143;;;13,0
LVA;Λεττονία;2020-46;;2452;30;283,145;25,1908;14,8424142322378;1,3204994868539;;;16,0
LVA;Λεττονία;2020-47;;2573;40;330,5038;41,313;17,3249532675232;2,1656191584404;;;21,0
LVA;Λεττονία;2020-48;;3855;58;486,687;82,626;25,5120500860173;4,33123831688079;;;31,0
LVA;Λεττονία;2020-49;;4338;63;513,8931;95,7252;26,9381895318196;5,01789805004482;;;33,0
LVA;Λεττονία;2020-50;;4362;103;654,9618;107,8168;34,3329866582014;5,65173780373469;;;54,0
LVA;Λεττονία;2020-51;;5265;106;758,7481;92,7023;39,7734445440395;4,85943811162235;;;56,0
LVA;Λεττονία;2020-52;;5390;127;807,1145;92,7023;42,3088035587989;4,85943811162235;;;67,0
LVA;Λεττονία;2020-53;52364;6167;96;848,4274;111,8473;44,4744227172393;5,86301772163131;2,74;11,78;51,0
LVA;Λεττονία;2021-01;75846;7071;189;945,1603;119,9084;49,5451407467583;6,28557755742456;3,98;9,32;100,0
LVA;Λεττονία;2021-02;72045;6096;140;815,1755;152,1527;42,7313633945922;7,97581690059755;3,78;8,46;74,0
LVA;Λεττονία;2021-03;70101;5342;151;753,7099;162,229;39,5093446466687;8,50401669533911;3,67;7,62;80,0
LVA;Λεττονία;2021-04;66460;5233;155;713,4045;164,2443;37,3965454677024;8,60965665428742;3,48;7,87;82,0
LVA;Λεττονία;2021-05;69114;5559;111;648,916;156,1832;34,0160667813565;8,18709681849418;3,62;8,04;59,0
LVA;Λεττονία;2021-06;68325;4906;99;575,3588;157,1908;30,1602082797431;8,23991679796833;3,58;7,18;52,0
LVA;Λεττονία;2021-07;66173;4813;107;500,7939;126,9618;26,2515297986555;6,65531741374365;3,47;7,27;57,0
LVA;Λεττονία;2021-08;70477;4667;88;492,7328;123,9389;25,8289699628623;6,49685747532119;3,69;6,62;46,0
LVA;Λεττονία;2021-09;81179;4145;78;522,9618;119,9084;27,4135693470869;6,28557755742456;4,26;5,11;41,0
LVA;Λεττονία;2021-10;;3450;63;377,8626;127,9695;19,8074923028085;6,70813739321781;;;33,0
LVA;Λεττονία;2021-11;;3628;62;422,1985;106,8092;22,1315713996714;5,59891782426053;;;33,0
LVA;Λεττονία;2021-12;;3631;46;524,9771;119,9084;27,5192093060353;6,28557755742456;;;24,0
LVA;Λεττονία;2021-13;;3065;71;434,2901;130,9924;22,7654111533612;6,86659733164028;;;38,0
LVA;Λεττονία;2021-14;;3503;56;433,2824;137,0382;22,7125911738871;7,18351720848521;;;30,0
LVA;Λεττονία;2021-15;;3726;68;439,3282;130,9924;23,029511050732;6,86659733164028;;;36,0
LVA;Λεττονία;2021-16;;3982;52;487,6946;127,9695;25,5648700654915;6,70813739321781;;;27,0
LVA;Λεττονία;2021-17;;4434;67;464,5191;142,0763;24,3500105375859;7,44761710585599;;;35,0
LVA;Λεττονία;2021-18;;4213;50;462,5038;135,0229;24,2443705786376;7,0778772495369;;;26,0
LVA;Λεττονία;2021-19;;4015;66;463,5114;133,0076;24,2971905581118;6,97223729058859;;;35,0
LVA;Λεττονία;2021-20;;2967;65;363,7557;123,9389;19,0680125901703;6,49685747532119;;;34,0
LVA;Λεττονία;2021-21;;2153;47;271,0534;116,8855;14,208574478548;6,12711761900209;;;25,0
LVA;Λεττονία;2021-22;;1714;37;209,5878;88,6718;10,9865557306244;4,64815819372573;;;20,0
LVA;Λεττονία;2021-23;;1218;39;185,4046;86,6565;9,7188762232447;4,54251823477741;;;21,0
LVA;Λεττονία;2021-24;;780;24;134,0153;78,5954;7,02505727006275;4,11995839898417;;;13,0
LVA;Λεττονία;2021-25;35184;400;24;89,6794;53,4046;4,70097817319988;2,79945891213027;1,84;1,14;13,0
LVA;Λεττονία;2021-26;57252;421;16;49,374;48,3664;2,58817899423364;2,53535901475949;3;0,74;8,0
LVA;Λεττονία;2021-27;48727;268;2;48,3664;24,1832;2,53535901475949;1,26767950737974;2,55;0,55;1,0
LVA;Λεττονία;2021-28;50636;260;9;41,313;24,1832;2,1656191584404;1,26767950737974;2,65;0,51;5,0
LVA;Λεττονία;2021-29;50195;322;3;25,1908;14,1069;1,3204994868539;0,739479712638184;2,63;0,64;2,0
LVA;Λεττονία;2021-30;52278;418;3;34,2595;13,0992;1,7958793021213;0,686659733164028;2,74;0,8;2,0
LVA;Λεττονία;2021-31;52157;522;4;45,3435;19,145;2,37689907633702;1,00357961000896;2,73;1;2,0
LVA;Λεττονία;2021-32;55303;701;4;47,3588;19,145;2,48253903528533;1,00357961000896;2,9;1,27;2,0
LVA;Λεττονία;2021-33;58726;923;8;44,3359;16,1221;2,32407909686286;0,845119671586496;3,08;1,57;4,0
LVA;Λεττονία;2021-34;149942;1274;9;141,0687;30,229;7,39479712638184;1,58459938422468;7,86;0,85;5,0
LVA;Λεττονία;2021-35;223982;2199;16;143,084;43,3282;7,50043708533015;2,27125911738871;11,74;0,98;8,0
LVA;Λεττονία;2021-36;243536;2675;32;220,6717;42,3206;11,5675755048402;2,21843913791455;12,77;1,1;17,0
LVA;Λεττονία;2021-37;217695;3367;36;290,1985;64,4885;15,2121540885569;3,38047868634598;11,41;1,55;19,0
LVA;Λεττονία;2021-38;152631;4226;54;345,6183;89,6794;18,1172529596355;4,70097817319988;8;2,77;29,0
LVA;Λεττονία;2021-39;142396;6855;61;471,5725;110,8397;24,719750393905;5,81019774215716;7,46;4,81;32,0
LVA;Λεττονία;2021-40;113229;9635;79;681,1603;134,0153;35,7063061245294;7,02505727006275;5,94;8,51;42,0
LVA;Λεττονία;2021-41;126549;14340;133;983,4503;197,4962;51,5522999667762;10,3527159769346;6,63;11,33;70,0
LVA;Λεττονία;2021-42;122608;16957;208;1216,2137;237,8015;63,7537152253063;12,4655151559008;6,43;13,83;110,0
LVA;Λεττονία;2021-43;155518;16566;259;1195,0534;305,313;62,644495656349;16,0044537806693;8,15;10,65;137,0
LVA;Λεττονία;2021-44;140287;12685;265;1175,9083;425,2214;61,64091604634;22,2900313380938;7,35;9,04;140,0
LVA;Λεττονία;2021-45;94664;8516;245;816,1832;402,0458;42,7841833740663;21,0751718101882;4,96;9;129,0
LVA;Λεττονία;2021-46;59258;5776;206;613,6488;321,4351;32,167367499761;16,8495734522558;3,11;9,75;109,0
LVA;Λεττονία;2021-47;67886;6297;133;539,0839;273,0687;28,2586890186735;14,3142144374963;3,56;9,28;70,0
LVA;Λεττονία;2021-48;65050;4916;114;446,3817;212,6107;23,3992509070511;11,1450156690469;3,41;7,56;60,0
LVA;Λεττονία;2021-49;66209;4615;86;310,3511;173,313;16,26855367804;9,08503646955483;3,47;6,97;45,0
LVA;Λεττονία;2021-50;68459;5195;79;381,8931;166,2595;20,0187722207051;8,71529661323574;3,59;7,59;42,0
LVA;Λεττονία;2021-51;47319;4292;68;349,6488;135,0229;18,3285328775321;7,0778772495369;2,48;9,07;36,0
LVA;Λεττονία;2021-52;46431;5590;72;369,8015;132,0;19,3849324670152;6,91941731111443;2,43;12,04;38,0
LVA;Λεττονία;2022-01;71537;10830;89;461,4962;161,2214;24,1915505991634;8,45119671586496;3,75;15,14;47,0
LVA;Λεττονία;2022-02;100720;15943;78;471,5725;137,0382;24,719750393905;7,18351720848521;5,28;15,83;41,0
LVA;Λεττονία;2022-03;144749;31747;87;584,4275;143,084;30,6355880950105;7,50043708533015;7,59;21,93;46,0
LVA;Λεττονία;2022-04;163131;53448;84;797,0381;137,0382;41,7806037640574;7,18351720848521;8,55;32,76;44,0
LVA;Λεττονία;2022-05;156864;61116;97;894,7786;120,916;46,9041417730505;6,33839753689872;8,22;38,96;51,0
LVA;Λεττονία;2022-06;165294;68517;114;1053,9847;143,084;55,2496985299672;7,50043708533015;8,66;41,45;60,0
LVA;Λεττονία;2022-07;151387;67322;122;1091,2671;133,0076;57,2040377705109;6,97223729058859;7,94;44,47;64,0
LVA;Λεττονία;2022-08;136864;63560;126;1085,2213;132,0;56,887117893666;6,91941731111443;7,17;46,44;67,0
LVA;Λεττονία;2022-09;111466;52036;117;1010,6564;95,7252;52,9784394125785;5,01789805004482;5,84;46,68;62,0
LVA;Λεττονία;2022-10;91561;40796;110;970,3511;74,5649;50,8656402336122;3,90867848108754;4,8;44,56;58,0
LVA;Λεττονία;2022-11;67371;28702;117;823,2366;78,5954;43,1539232303854;4,11995839898417;3,53;42,6;62,0
LVA;Λεττονία;2022-12;53401;19582;95;860,519;60,458;45,1082624709292;3,16919876844936;2,8;36,67;50,0
LVA;Λεττονία;2022-13;42834;11914;87;661,0076;53,4046;34,6499065350463;2,79945891213027;2,25;27,81;46,0
LVA;Λεττονία;2022-14;31414;6264;58;460,4885;47,3588;24,1387306196893;2,48253903528533;1,65;19,94;31,0
LVA;Λεττονία;2022-15;25287;4377;49;335,542;20,1527;17,5890531648939;1,05639958948312;1,33;17,31;26,0
LVA;Λεττονία;2022-16;27134;4140;42;242,8397;18,1374;12,7296150532716;0,950759630534808;1,42;15,26;22,0
LVA;Λεττονία;2022-17;26423;2907;27;197,4962;24,1832;10,3527159769346;1,26767950737974;1,39;11;14,0
LVA;Λεττονία;2022-18;21450;1906;15;167,2672;17,1298;8,76811659270989;0,897939651060652;1,12;8,89;8,0
LVA;Λεττονία;2022-19;20174;1433;15;128,9771;14,1069;6,76095737269197;0,739479712638184;1,06;7,1;8,0
LVA;Λεττονία;2022-20;17720;1157;12;125,9542;12,0916;6,6024974342695;0,633839753689872;0,93;6,53;6,0
LVA;Λεττονία;2022-21;17560;1218;12;111,8473;12,0916;5,86301772163131;0,633839753689872;0,92;6,94;6,0
LVA;Λεττονία;2022-22;15460;1026;11;63,4809;12,0916;3,32765870687183;0,633839753689872;0,81;6,64;6,0
LVA;Λεττονία;2022-23;14552;1227;10;94,7176;11,084;4,96507807057066;0,581019774215716;0,76;8,43;5,0
LVA;Λεττονία;2022-24;14154;1498;12;99,7557;13,0992;5,22917796794144;0,686659733164028;0,74;10,58;6,0
MKD;Βόρεια Μακεδονία;2020-10;;3;0;;;;;;;0,0
MKD;Βόρεια Μακεδονία;2020-11;;11;0;;;;;;;0,0
MKD;Βόρεια Μακεδονία;2020-12;;101;1;;;;;;;0,0
MKD;Βόρεια Μακεδονία;2020-13;;144;5;;;;;;;2,0
MKD;Βόρεια Μακεδονία;2020-14;;296;12;;;;;;;6,0
MKD;Βόρεια Μακεδονία;2020-15;;273;16;;;;;;;8,0
MKD;Βόρεια Μακεδονία;2020-16;;379;17;;;;;;;8,0
MKD;Βόρεια Μακεδονία;2020-17;;179;10;;;;;;;5,0
MKD;Βόρεια Μακεδονία;2020-18;;125;23;;;;;;;11,0
MKD;Βόρεια Μακεδονία;2020-19;;131;7;;;;;;;3,0
MKD;Βόρεια Μακεδονία;2020-20;;150;10;;;;;;;5,0
MKD;Βόρεια Μακεδονία;2020-21;;186;12;;;;;;;6,0
MKD;Βόρεια Μακεδονία;2020-22;;248;20;;;;;;;10,0
MKD;Βόρεια Μακεδονία;2020-23;;799;20;;;;;;;10,0
MKD;Βόρεια Μακεδονία;2020-24;;1032;35;;;;;;;17,0
MKD;Βόρεια Μακεδονία;2020-25;;1049;50;;;;;;;24,0
MKD;Βόρεια Μακεδονία;2020-26;;974;48;;;;;;;23,0
MKD;Βόρεια Μακεδονία;2020-27;;966;55;;;;;;;26,0
MKD;Βόρεια Μακεδονία;2020-28;;1065;41;;;;;;;20,0
MKD;Βόρεια Μακεδονία;2020-29;;1042;40;;;;;;;19,0
MKD;Βόρεια Μακεδονία;2020-30;;933;38;;;;;;;18,0
MKD;Βόρεια Μακεδονία;2020-31;;968;37;;;;;;;18,0
MKD;Βόρεια Μακεδονία;2020-32;;785;30;;;;;;;14,0
MKD;Βόρεια Μακεδονία;2020-33;;900;17;;;;;;;8,0
MKD;Βόρεια Μακεδονία;2020-34;;856;20;;;;;;;10,0
MKD;Βόρεια Μακεδονία;2020-35;;735;36;;;;;;;17,0
MKD;Βόρεια Μακεδονία;2020-36;;760;17;;;;;;;8,0
MKD;Βόρεια Μακεδονία;2020-37;;701;31;;;;;;;15,0
MKD;Βόρεια Μακεδονία;2020-38;;944;45;;;;;;;22,0
MKD;Βόρεια Μακεδονία;2020-39;;894;32;;;;;;;15,0
MKD;Βόρεια Μακεδονία;2020-40;;1161;31;;;;;;;15,0
MKD;Βόρεια Μακεδονία;2020-41;;2147;36;;;;;;;17,0
MKD;Βόρεια Μακεδονία;2020-42;;2691;42;;;;;;;20,0
MKD;Βόρεια Μακεδονία;2020-43;;3326;85;;;;;;;41,0
MKD;Βόρεια Μακεδονία;2020-44;;5482;85;;;;;;;41,0
MKD;Βόρεια Μακεδονία;2020-45;;7324;132;;;;;;;63,0
MKD;Βόρεια Μακεδονία;2020-46;;7290;169;;;;;;;81,0
MKD;Βόρεια Μακεδονία;2020-47;;7693;206;;;;;;;99,0
MKD;Βόρεια Μακεδονία;2020-48;;6800;220;;;;;;;106,0
MKD;Βόρεια Μακεδονία;2020-49;;6425;193;;;;;;;93,0
MKD;Βόρεια Μακεδονία;2020-50;;5670;197;;;;;;;95,0
MKD;Βόρεια Μακεδονία;2020-51;;4667;171;;;;;;;82,0
MKD;Βόρεια Μακεδονία;2020-52;;3416;153;;;;;;;73,0
MKD;Βόρεια Μακεδονία;2020-53;;2303;85;;;;;;;41,0
MKD;Βόρεια Μακεδονία;2021-01;;2470;92;;;;;;;44,0
MKD;Βόρεια Μακεδονία;2021-02;;2444;80;;;;;;;38,0
MKD;Βόρεια Μακεδονία;2021-03;;1716;83;;;;;;;40,0
MKD;Βόρεια Μακεδονία;2021-04;;2039;70;;;;;;;34,0
MKD;Βόρεια Μακεδονία;2021-05;;2105;69;;;;;;;33,0
